id,timestamp,user_id,session_id,ad_id,campaign_id,ad_format,device_type,browser,operating_system,country,click_position_x,click_position_y,time_on_page,page_url,referrer_url,cost_per_click,is_conversion,conversion_value
105,1751281074.0,b28375b5-de67-4a22-95d5-442e10f513bf,29a3e022-07c2-48af-8778-529f89f75cb3,ad_5612,fitness_challenge,banner,tablet,firefox,Windows,Bulgaria,862,559,210,https://www.larson-carson.com/,http://walker-hart.info/,1.99,False,0.0
106,1749886776.0,cce2a9c9-5789-4d49-8811-a2bc6552f778,a4ae89f7-5797-4fdb-af3b-0bcc5ee27989,ad_8185,summer_sale_2025,popup,tablet,chrome,macOS,Haiti,480,960,146,http://www.torres.com/,https://cook.com/,0.27,False,0.0
107,1749070117.0,d7a6b4cd-e0dd-4693-b9ae-e6552515fffa,7e83c740-de03-477b-9637-7236dbd4ae17,ad_3233,tech_gadgets_promo,popup,mobile,opera,Linux,Philippines,395,429,198,https://gillespie.com/,,3.83,True,466.41
108,1751046453.0,2b9a61b7-46e4-4e49-905b-be888a85bb58,1eb121dc-ed7a-43e6-9367-79042d29a530,ad_5254,summer_sale_2025,popup,mobile,opera,Android,Uzbekistan,504,468,13,https://www.lewis-rodriguez.com/,http://duncan-rivera.org/,4.13,False,0.0
109,1750221196.0,47cb271c-80ed-48b5-aca6-f868f27879f3,d5fd7f29-bf00-48bf-90b5-e75df0f1c604,ad_2494,food_delivery,banner,desktop,edge,iOS,Montserrat,1475,1010,47,http://www.landry-johnson.info/,https://www.gray-frederick.biz/,0.17,False,0.0
110,1751413956.0,50a0052a-c09f-4590-ae59-62d81aea2861,a25c8152-6aca-4ca3-b3c1-5c61b25bbabf,ad_1779,holiday_deals,interstitial,desktop,edge,Android,Portugal,1670,242,249,https://www.reese.info/,,3.47,False,0.0
111,1750206205.0,ad6c74ed-583d-42ee-adea-a0b19629ec87,d386455e-f0ad-4554-b601-3c424da91f70,ad_8334,back_to_school,interstitial,mobile,edge,macOS,Somalia,500,570,243,http://www.waller.com/,https://gallagher.info/,1.28,False,0.0
112,1750504131.0,d6617520-b246-4bb7-a96a-9cdfac73342e,d196f454-03e0-4cd7-a1a6-df7e79b75a4c,ad_5917,travel_deals,video,mobile,firefox,Android,Guinea,1170,672,115,http://www.molina.net/,http://www.norton-stephens.biz/,3.99,True,340.29
113,1749492005.0,f76d43bd-e1ca-4bb0-a4b0-031a1248a64a,db70c5ae-7bf9-4edd-ba9f-763c0877eff3,ad_5479,travel_deals,video,tablet,safari,Android,Central African Republic,133,861,254,https://sullivan.org/,https://www.phillips.biz/,2.67,False,0.0
114,1750659020.0,322807d6-db52-44b5-9df0-75561c79ab11,5cfad267-b724-4e47-9bac-65ba7e236a91,ad_7871,travel_deals,native,desktop,safari,Android,India,1260,56,148,https://stewart-romero.org/,http://www.salazar.net/,0.67,False,0.0
115,1750151480.0,bc50854b-5620-4139-8dd3-9db89ea33e79,8ac86939-40c5-4509-be9f-dde067c0dae6,ad_4159,mobile_app_install,popup,mobile,chrome,Windows,Dominica,1703,245,86,http://www.morgan.info/,https://suarez.biz/,1.62,False,0.0
116,1749331434.0,48e392ca-5aeb-4f4c-8fcc-b9a413f9ac00,76184e73-5c74-4145-824e-3c6d5cf350f9,ad_3999,mobile_app_install,popup,mobile,safari,macOS,United States Minor Outlying Islands,1231,78,266,https://www.thompson-sparks.com/,,0.32,False,0.0
117,1749072293.0,3c29b616-f08f-4188-8198-d3f8f61df0ee,62826a75-4c92-4073-8ba2-9f437ffb38c7,ad_9805,fashion_week_special,native,mobile,edge,macOS,Romania,35,932,25,https://www.garrett.com/,https://king.biz/,3.2,False,0.0
118,1751548975.0,e99a9115-fbf9-4f9d-9b80-38406a8cc0b7,1b98db80-9f7f-4679-9a85-5fd38e703c60,ad_6839,fashion_week_special,video,tablet,chrome,Linux,Burundi,1386,253,48,https://www.kramer-ortiz.net/,http://montgomery.com/,2.28,True,489.33
119,1749628654.0,12e780f4-f4ee-41dc-9c78-e1ec93716198,ba9b2b57-15ec-4ff7-ad21-4850cab5e0fc,ad_1763,fashion_week_special,interstitial,tablet,firefox,Linux,Pakistan,1160,225,145,https://www.moss.com/,https://www.carlson.com/,0.33,False,0.0
120,1750742324.0,24282bdb-c582-4876-a644-7c104372cad8,9c659d15-267e-4245-831a-691e02c6e20e,ad_1663,mobile_app_install,native,mobile,chrome,Android,Pakistan,1154,676,160,https://www.wagner-neal.info/,https://jones.biz/,1.22,False,0.0
121,1750723757.0,945460dc-8acc-4535-b3e1-8bb215543104,e902d681-b721-4041-b20b-c2206be827af,ad_9619,streaming_service,video,tablet,opera,Linux,Montenegro,833,713,144,https://barber-smith.com/,https://www.coleman.biz/,2.2,False,0.0
122,1751404800.0,73a495f5-d723-46eb-a8a8-98e6ed3c1382,5e617173-e7df-4e4a-b111-2fcda94274b1,ad_1201,streaming_service,popup,tablet,safari,Linux,Czech Republic,801,609,154,https://dodson.com/,,4.19,False,0.0
123,1749197629.0,5c94bd2f-09e7-4044-9555-cd1a7e08cc26,05d48243-6b0d-426f-8a2d-192df6429a30,ad_2297,mobile_app_install,native,mobile,chrome,macOS,Sao Tome and Principe,438,604,299,https://mitchell-oneal.com/,http://www.leach.com/,2.41,False,0.0
124,1749835381.0,4c0de181-5ab6-4e78-a803-d500ba71d604,32b43d23-2f5a-404a-9e2b-4a864eef4e39,ad_5074,holiday_deals,native,mobile,chrome,macOS,Swaziland,1118,446,223,http://www.hill-holmes.com/,,4.65,False,0.0
125,1750963172.0,d1ac978f-9b9e-47c0-80b8-7cb623336e26,fddb6525-a131-4a32-9c97-3e16e2575333,ad_2948,mobile_app_install,interstitial,tablet,firefox,macOS,Antigua and Barbuda,307,758,69,http://carpenter.org/,http://sellers.com/,2.76,False,0.0
126,1751524356.0,81b9f5c5-87e1-40b5-9c0f-e4303273fa73,59fd28dd-1604-41ba-9c97-4d566acb527b,ad_6168,fashion_week_special,interstitial,desktop,safari,macOS,Iran,1791,65,195,https://peterson.net/,https://martin.biz/,2.66,False,0.0
127,1749675568.0,21afb3d1-1f9b-44f1-aa01-8b1ce02eccab,4f40cfa8-5f3b-401d-9e85-8222dd672b0b,ad_1242,travel_deals,popup,desktop,firefox,macOS,Cook Islands,565,195,246,https://www.paul-kennedy.org/,,3.11,False,0.0
128,1750758206.0,3bf3b2da-fa70-4ae6-9e4a-b2c0e8e38b26,cbf282e6-53b3-4548-9009-eb7084b9ca8e,ad_2761,tech_gadgets_promo,native,desktop,chrome,Linux,Cocos (Keeling) Islands,919,996,68,http://www.lucas.com/,http://ramos.net/,0.27,False,0.0
129,1749949685.0,b59c4a75-f6d5-413f-be4e-d74785eec3a8,c6080e3a-79e5-469c-b2e2-47bdae6b49fb,ad_5049,holiday_deals,interstitial,mobile,firefox,iOS,American Samoa,1608,193,29,http://www.kelley.com/,http://www.bentley-thomas.com/,2.12,False,0.0
130,1751000212.0,904fbffc-1877-44d5-a3ab-45a3ee6e85b6,023c2150-dff5-418b-90f3-53b412e397ac,ad_5233,tech_gadgets_promo,native,tablet,chrome,macOS,Montenegro,1678,268,117,https://davenport.com/,http://blake.com/,2.89,False,0.0
131,1750105787.0,70ba915d-5c04-4741-9a3c-045955fe4cc8,76792e97-dab5-4de4-918a-7ff06fa09db1,ad_6639,streaming_service,popup,desktop,firefox,Android,Sweden,1364,85,244,https://www.chapman-best.com/,http://www.benton.com/,0.89,False,0.0
132,1750045528.0,211187b2-cdc9-4707-9e45-c6f40de26607,c22fbff6-27e3-413a-a207-a3738f44ee27,ad_4441,streaming_service,banner,mobile,firefox,Android,Netherlands,1015,716,83,http://www.lewis.org/,,0.15,False,0.0
133,1749984995.0,2ffb4ecb-3696-4f78-86a6-e882cb238197,213ededa-9aaf-4662-abbd-cff07539efc3,ad_6283,fitness_challenge,video,desktop,safari,macOS,Albania,807,535,68,http://bennett-ward.com/,http://www.beck-brown.com/,4.85,False,0.0
134,1749482420.0,b61eba0b-7041-4519-aa4d-924e82894942,1a74318e-49a7-4b0d-a034-2cf55f584cf5,ad_5955,tech_gadgets_promo,video,mobile,edge,Windows,Eritrea,87,1016,109,https://rhodes.net/,,1.36,False,0.0
135,1751484381.0,9f597f9e-e9cb-4aa2-b1e4-a948842d22ff,af5d76b5-9951-49de-a8f7-3416d0fdb401,ad_6529,food_delivery,banner,mobile,firefox,iOS,Puerto Rico,1256,85,255,http://morales.com/,http://smith-maynard.info/,1.46,False,0.0
136,1751445109.0,c57595f7-5d9d-44f1-b3ab-a4551105d023,b65d89e3-684d-44cf-a917-aae4aff34184,ad_6718,food_delivery,banner,mobile,edge,Linux,Hungary,610,790,127,http://www.hale-alvarado.org/,https://odom.com/,2.34,False,0.0
137,1751143988.0,c60bb38b-c9b2-4230-b123-a0a66b37273d,0b62c695-dd7d-492c-a674-0d0850341bb2,ad_6663,travel_deals,video,desktop,firefox,Linux,Faroe Islands,935,578,75,https://www.butler.info/,http://miller.com/,3.04,False,0.0
138,1751128943.0,b587381e-c351-4a0f-a251-aa9aa0164e6a,7a703ed7-1afb-44f1-a303-ba8048b8b6cc,ad_6457,holiday_deals,video,desktop,firefox,macOS,Tajikistan,1007,23,235,https://diaz.biz/,https://www.nelson.info/,4.91,False,0.0
139,1749093686.0,c7ac53c9-b7ee-4ae7-ae4e-ff00fc7280bc,44de0fbb-8618-4534-b578-c4ef5974f017,ad_9569,holiday_deals,interstitial,mobile,firefox,iOS,Cape Verde,984,762,201,https://www.chapman.biz/,,3.6,False,0.0
140,1751049391.0,f0037e30-1cf6-47f7-8657-934fbc470f89,06a8bd0c-50c2-4877-9744-d0099e8e7676,ad_4930,fitness_challenge,banner,desktop,chrome,Linux,Finland,877,289,20,http://clark-smith.net/,http://www.delgado-holt.com/,0.29,False,0.0
141,1751469415.0,ffc9b2a5-d092-4b3a-bc5c-b6b5b07da71b,a2a17ad2-63de-49bf-b468-9687b02b40b8,ad_4832,summer_sale_2025,popup,mobile,edge,Linux,Mozambique,1084,30,268,http://rogers.com/,,3.21,False,0.0
142,1750000068.0,ccf91922-675e-46bb-a69c-49bbd27ad87d,a3997676-a7f6-4fdf-a76a-05d3a86bbd2c,ad_7788,fashion_week_special,video,tablet,safari,Linux,Kuwait,1592,807,162,http://miles-patterson.com/,http://www.ross.com/,2.04,False,0.0
143,1751088632.0,3c6a8694-e353-4e4a-81d2-15fbef8e2f4a,47c6d853-f9cb-4f26-9e57-b4f60ecaf320,ad_1398,back_to_school,video,tablet,safari,iOS,Argentina,1913,350,289,https://www.le.net/,,2.12,False,0.0
144,1750288874.0,6175f744-514f-436e-ba34-5a401f9ac361,0c63cb9e-f095-4e2c-a4c4-97b4545deff5,ad_4032,mobile_app_install,video,mobile,edge,Android,Belgium,1438,72,203,https://vega.com/,,0.65,False,0.0
145,1749835277.0,9c7d681b-ec1f-4013-ae1a-01cd0963bb00,656b6b23-b537-4322-be36-6cae7e2a5afc,ad_6877,mobile_app_install,banner,mobile,opera,Linux,Tonga,1463,103,84,https://www.andrews-forbes.com/,http://adams.net/,0.18,False,0.0
146,1749901476.0,21636c60-a3f2-4207-aa90-c0437881dce1,ca930325-ec9f-49a4-892c-d0930f4ba796,ad_3941,summer_sale_2025,video,desktop,opera,macOS,Liberia,1845,895,127,http://www.duran.org/,https://martin-kelley.com/,0.35,False,0.0
147,1749698067.0,17d91a97-d403-4084-a7e5-253a65865409,13e61e88-9a8e-4e34-91b4-602a1101d345,ad_7822,summer_sale_2025,interstitial,mobile,chrome,macOS,Gabon,461,124,246,http://www.shepherd.com/,https://www.williams-swanson.biz/,2.88,False,0.0
148,1751234669.0,1d78be1e-284e-40eb-8e14-cce81bee9e59,b5979308-927a-4ee6-a88c-7d7c53f03863,ad_5275,food_delivery,video,tablet,safari,Linux,Slovakia (Slovak Republic),893,1080,274,https://baker.com/,http://www.guzman.biz/,4.44,False,0.0
149,1749582632.0,7ea72ee2-4a80-443b-affb-f70ca16c1e2d,fa949582-d216-491e-9389-743f0dab63f8,ad_5210,holiday_deals,popup,tablet,chrome,Windows,Aruba,1358,246,182,https://www.salas-johnson.com/,https://www.castillo.com/,0.14,False,0.0
150,1750970961.0,8bedbf66-50fd-47d4-b9b0-d01a4a07cce2,4ba1b26a-4c72-467b-80bf-e81863f2cdc1,ad_7064,summer_sale_2025,banner,mobile,safari,macOS,Qatar,1682,89,22,https://ferguson.com/,http://porter-oliver.info/,3.25,False,0.0
151,1750974311.0,2574aa9e-4123-4022-8d39-5e4d2e57615b,530d1688-f313-4aed-a9da-677e36421c41,ad_1694,fashion_week_special,native,desktop,edge,Windows,Chile,4,677,104,https://www.chavez-marshall.com/,https://www.harris-conley.com/,4.04,False,0.0
152,1749874741.0,9a5744e8-e552-45e5-b4cf-4f4d790c8de0,26807e69-faa9-4bf4-82bd-d90335b27a15,ad_1865,food_delivery,popup,tablet,chrome,iOS,Luxembourg,1400,146,119,http://www.duran.info/,https://www.johnson.org/,0.98,False,0.0
153,1751163124.0,724e5867-0968-4326-be66-9af057686e41,1b9a327b-01c8-46b0-9d43-12b0cd5313ce,ad_1135,streaming_service,popup,tablet,opera,macOS,Tunisia,200,875,291,https://www.velazquez.com/,,2.15,False,0.0
154,1749138582.0,2be10852-1d7e-482d-8648-f241aade445c,1a5b179f-ec63-4eab-a408-7fb872a86eb1,ad_7959,fashion_week_special,banner,desktop,chrome,Windows,Samoa,252,773,160,http://kim.com/,,3.96,False,0.0
155,1749929863.0,af45c5e3-f41c-45d1-8987-c885cb268275,aedaf239-73f9-41e5-8401-eafac20a4ca9,ad_2878,tech_gadgets_promo,video,tablet,safari,iOS,Swaziland,1898,113,12,https://watts-smith.info/,,3.48,False,0.0
156,1750371744.0,f3d83997-d363-408c-b65b-cb9700991a23,eb3efba4-0d5f-4e39-af98-aeadc2cfcca3,ad_6003,fitness_challenge,popup,tablet,edge,macOS,Tonga,1498,98,108,https://www.rich.com/,,3.16,False,0.0
157,1750785845.0,0f95bce0-c6be-4e0b-a9b8-b7e5b800b34f,cb99c3c7-8499-437f-a87a-0b3521ead941,ad_3253,back_to_school,banner,tablet,chrome,macOS,Comoros,1372,4,83,https://www.jacobs-walker.com/,,2.36,False,0.0
158,1749364197.0,413a8540-1429-490b-9ab0-869fce1d41c7,2d683241-561e-452f-a259-9a36f2ea6384,ad_7414,tech_gadgets_promo,native,desktop,edge,Android,Belgium,1175,952,249,http://watts.com/,https://johnson.biz/,2.35,False,0.0
159,1749580967.0,bcf6aec6-da0e-4e7c-8cc4-74b53a907b4a,f8213f1b-e7d2-4bdb-964d-6f4f3ae21bb0,ad_2457,summer_sale_2025,video,tablet,safari,iOS,Barbados,1672,647,111,https://www.clark.com/,,4.37,False,0.0
160,1750346079.0,d44caa81-26aa-480a-99ef-8f0ca10ceba1,e2a0168b-7005-4995-be1f-bceb935933b3,ad_8918,streaming_service,native,desktop,firefox,Linux,Mauritania,1017,14,285,http://smith.com/,https://powell.net/,2.73,False,0.0
161,1750191278.0,cd5cc268-fd99-40fe-bd4f-eb70d14ea6af,091f9399-84f4-4134-b405-377e4e1dde2c,ad_9402,fitness_challenge,popup,mobile,firefox,Windows,French Southern Territories,1,1070,138,http://flores.com/,,1.37,False,0.0
162,1751342400.0,d755d470-3de1-4ad8-bbf2-30d0c80ddb8d,107d5a7b-b5ad-4966-be71-33fc8322e402,ad_2997,fitness_challenge,banner,tablet,edge,Linux,Guadeloupe,1167,194,39,https://wilson-shelton.biz/,http://www.frazier.com/,4.36,False,0.0
163,1750140786.0,71a3af5d-72ed-4382-b19d-b02dd89b2e4f,99f47804-29f5-4b71-84b0-4be8c983893e,ad_8951,back_to_school,video,tablet,edge,Windows,Burkina Faso,1136,985,83,http://www.edwards.com/,http://guerra.com/,4.79,False,0.0
164,1750067392.0,ddb2ac32-49e7-43c3-bc88-6268ea5b4578,2b01f5f4-af19-4938-9ae0-9f8160637f6c,ad_4646,streaming_service,video,tablet,firefox,iOS,Malawi,1325,1080,40,https://frank.info/,,4.13,True,423.46
165,1750568105.0,798312f2-41b4-47a1-9c74-3e79264f0a30,f042355b-e8c8-4541-8b99-5f248b33671b,ad_7241,summer_sale_2025,interstitial,desktop,edge,Windows,Bulgaria,1299,1049,258,https://www.mccoy-shah.com/,https://www.mejia.net/,0.16,False,0.0
166,1751351979.0,f9339cc6-ba71-416a-9569-3ddb1656c5df,ce0aa109-687e-4871-98b0-63226abab0b8,ad_3657,fashion_week_special,banner,mobile,safari,macOS,Greece,803,740,132,https://www.whitehead.com/,,1.91,False,0.0
167,1751545286.0,23fc5ad0-fee1-43d0-963a-7d3c8d473043,6e65b6eb-7b14-4be2-9726-5d8d45c2ec49,ad_2479,summer_sale_2025,banner,desktop,opera,Android,Guinea,933,1031,146,https://www.white.com/,https://williamson-long.com/,3.03,True,463.7
168,1751148274.0,3dacdd73-9de5-4daa-954e-e7f1762d7b07,eb451684-a980-4f1d-847e-2f0d30d2db79,ad_8324,summer_sale_2025,interstitial,tablet,safari,iOS,Thailand,1333,50,234,http://www.parks-hardin.biz/,http://www.holt-davis.net/,4.61,False,0.0
169,1749826308.0,e8bad650-2b1e-42c6-b4e1-981f9090b3e6,6189b9ca-27f1-489f-a9e0-878eea317f44,ad_1299,mobile_app_install,native,mobile,opera,Linux,Afghanistan,569,814,26,https://www.brown-mcdaniel.com/,http://long.com/,2.49,False,0.0
170,1749277858.0,0f51b96e-720f-40d6-a23f-9dd990a8c06b,35dca2ed-009d-4d28-86d5-1bf546f91929,ad_5283,fitness_challenge,video,tablet,edge,macOS,Holy See (Vatican City State),498,852,84,https://white-morris.net/,http://thompson-grimes.com/,3.21,True,199.79
171,1749493573.0,da4836b8-a871-4f63-a782-ded4c3f02ab8,bebc6371-c9e9-48b2-be23-81cb1bf145a5,ad_3352,food_delivery,popup,tablet,firefox,iOS,Ireland,715,393,20,https://young.info/,http://thomas.com/,3.17,False,0.0
172,1751537144.0,dea907d5-0e47-4898-8d00-68f2f739ceb9,3b6e2017-107c-4b1a-a6e6-cabded199f60,ad_3956,tech_gadgets_promo,native,tablet,edge,Android,South Georgia and the South Sandwich Islands,1318,871,244,http://www.zimmerman.com/,http://larson.net/,1.3,True,433.99
173,1750619497.0,deb3f841-6e9a-4d9e-bf26-7fe8cceb4852,f4bc8d4e-fa7a-4ef6-84b2-a660faa26190,ad_9253,fitness_challenge,banner,desktop,opera,Windows,Macao,227,744,27,http://wilson-harris.com/,http://harris.com/,3.87,False,0.0
174,1751520358.0,08d0c4c2-6ec9-40a9-885a-f697f63071d2,9e81b62e-5dfa-4e45-b168-b878933e6f90,ad_5867,back_to_school,video,desktop,firefox,macOS,Samoa,1704,1047,132,http://hampton.biz/,http://www.klein.com/,0.5,False,0.0
175,1750268108.0,0ba922db-f29c-4bae-b96c-55404a1123e3,7eb98456-0854-4b59-94a4-efc1fa344f9c,ad_8662,summer_sale_2025,native,tablet,safari,macOS,Libyan Arab Jamahiriya,694,895,164,https://www.meyer-clark.com/,,3.77,False,0.0
176,1749872996.0,0a7b9eb6-147f-4ff7-bff6-035f6341f1dc,99c6183e-741a-4b86-8579-747dfea938b4,ad_8399,food_delivery,interstitial,mobile,chrome,iOS,Bulgaria,1894,613,236,http://www.gray-bryant.info/,,1.65,False,0.0
177,1751080687.0,7e6c1a63-2bbb-412d-b663-f7dac1cc799f,7ea6049c-e1d7-4e5e-9e69-daa4dc25f021,ad_3975,mobile_app_install,banner,mobile,safari,Windows,Libyan Arab Jamahiriya,176,698,76,http://beltran-douglas.com/,http://www.barnes-miller.com/,2.43,False,0.0
178,1749860499.0,b9b1557b-e123-41d7-ac50-79a08252b832,67af55d0-120d-405f-99e6-14c129c8321e,ad_7587,summer_sale_2025,native,tablet,firefox,Linux,Argentina,1241,564,175,https://sweeney-rodriguez.org/,,2.97,False,0.0
179,1751627890.0,431da291-b213-47e2-9962-ce9454a4615e,30c35bf9-f820-4e78-9f51-1efeb87e3f4d,ad_7694,mobile_app_install,banner,tablet,chrome,Linux,Congo,1291,621,76,http://harris.com/,http://www.lewis.com/,4.77,False,0.0
180,1751461553.0,2d14a27d-3952-46f9-b206-3c10bb8359c2,09cafd65-df50-4090-8a98-cadcd4afdf6d,ad_5335,travel_deals,interstitial,desktop,chrome,Windows,Kyrgyz Republic,820,351,26,https://www.garcia-nguyen.com/,https://www.contreras.org/,3.86,False,0.0
181,1749636149.0,a8793d10-8796-40bb-bea8-063fa46c12ae,9b780eb2-8ac7-4d7b-83aa-91c957ca82ea,ad_9968,summer_sale_2025,banner,tablet,safari,macOS,Cambodia,1156,200,210,http://www.pollard.com/,http://www.avery.net/,2.35,False,0.0
182,1750240803.0,5478d2cb-1168-4733-a759-aa815de527cb,b509d2f5-549e-40df-9862-512328b39157,ad_7654,holiday_deals,interstitial,desktop,firefox,Linux,Saint Vincent and the Grenadines,159,774,187,https://www.barton-bailey.com/,,4.36,False,0.0
183,1751165054.0,ec28e878-6ff7-4dea-b155-b924db1ed15a,27f23c01-8cb1-40b4-b456-5cf051c56e95,ad_8464,fashion_week_special,banner,tablet,opera,Linux,Northern Mariana Islands,1525,256,13,http://wilson.com/,https://banks.biz/,3.91,False,0.0
184,1751239527.0,a160d3c4-dd26-415b-a062-30dea5d4a8f2,1fee67a6-6e77-41cc-b7b6-1c63173613f8,ad_4516,tech_gadgets_promo,popup,mobile,edge,iOS,Niue,1094,666,267,https://watkins.net/,,2.05,False,0.0
185,1751151907.0,6ed20741-49b5-46db-b0e7-6f94d91c3c7b,1333204e-826c-4db5-9df6-1426515b7158,ad_8376,fashion_week_special,interstitial,mobile,safari,iOS,Belarus,843,900,99,https://mitchell.com/,https://alvarez.info/,3.35,False,0.0
186,1749541518.0,24e64ba2-ae46-461e-907d-33e295641425,423036d3-dae0-42c5-ab85-ad87278e1dff,ad_6828,back_to_school,native,tablet,firefox,iOS,Bouvet Island (Bouvetoya),1674,522,107,http://www.james.com/,https://www.sutton.net/,0.6,False,0.0
187,1749218941.0,1e31423e-2447-496b-8e92-9cdd71a64a5e,33037afa-b552-4255-9941-2bd4909c51a2,ad_8182,holiday_deals,banner,desktop,firefox,macOS,Lebanon,384,799,201,https://www.lopez.com/,http://stone.net/,4.55,False,0.0
188,1750425638.0,36cd6242-6ea1-44b5-911f-d0b82207fac9,1f1d7836-9422-4a18-be3d-9900e61e7398,ad_2039,back_to_school,banner,tablet,chrome,Android,Saint Kitts and Nevis,1607,772,120,http://www.mitchell.com/,http://www.wilson.info/,2.18,False,0.0
189,1750207557.0,5cbcce61-8250-4abb-81da-8eba67f00198,fdf9fc4a-3cb8-4269-9785-40f688ca4980,ad_8173,fitness_challenge,native,mobile,chrome,Android,Monaco,1556,300,200,http://ramos-hudson.com/,http://www.barnes.com/,0.52,False,0.0
190,1750536681.0,055e2a75-24d8-4b13-85e7-3e229b25db4f,b3b4e160-0c02-486b-b31a-1108579848ab,ad_7385,fitness_challenge,banner,desktop,firefox,Windows,Sao Tome and Principe,1885,112,173,http://cowan-jones.net/,https://www.carroll.org/,4.37,False,0.0
191,1749579252.0,3efc3dba-c9ea-4517-b806-8bf1644ad709,48fdfd8c-8070-473f-abb7-30d524ee4917,ad_7755,back_to_school,video,desktop,chrome,Android,Niue,1161,419,111,http://www.smith.com/,https://www.martin-acosta.com/,3.83,False,0.0
192,1750821060.0,5b3b8cd5-2619-4afb-a3c0-fe81f2501fdf,83a539e1-e3a0-4d1b-88ec-208f50e14f49,ad_7731,fitness_challenge,native,desktop,safari,Linux,Korea,949,1010,262,https://www.jefferson-atkinson.biz/,http://vance-mills.org/,1.09,False,0.0
193,1750886837.0,eaa1b129-919e-4dfc-96ec-c4256852878c,0048b0f9-eb61-40b1-8546-dce7806f3f60,ad_9483,holiday_deals,interstitial,tablet,edge,iOS,Korea,1384,350,30,https://wilson.com/,https://www.english.com/,3.81,False,0.0
194,1749805688.0,5fcc3436-e101-4855-89cf-8e85b6391573,1a494380-77b8-4141-aec3-b70b3badc162,ad_2504,fitness_challenge,popup,mobile,safari,iOS,Namibia,1358,420,47,http://fry-wagner.com/,https://davis.com/,3.69,False,0.0
195,1751533649.0,ebcf704f-2b11-4ff0-83c6-f58955ac39e4,8ece9f52-cf6e-4064-9872-ffade24d3c4f,ad_7832,food_delivery,native,mobile,firefox,iOS,China,130,208,242,http://smith.com/,https://willis.com/,4.59,True,179.4
196,1749916147.0,c6fe6fa9-95d3-472a-a99b-a3e5e2b9fd21,3b061c70-f5ab-4aff-a501-3d21e6fd46e4,ad_2917,holiday_deals,native,desktop,edge,iOS,Jamaica,1143,212,223,http://wilkerson.org/,https://chavez.com/,1.35,False,0.0
197,1750891858.0,03d284a4-698b-49e1-8d92-83499c82c3c1,d75a4019-cb5b-4b96-9469-3e622b9247b8,ad_2935,tech_gadgets_promo,popup,tablet,chrome,macOS,Lesotho,585,825,212,https://byrd.net/,https://www.cummings.com/,1.07,False,0.0
198,1749964340.0,5e7bb88c-383a-4e17-a476-16afdc78902e,5501e23a-a514-43f8-994b-dc6a327a3ed5,ad_9022,back_to_school,banner,mobile,chrome,Windows,Iceland,1172,841,276,http://www.dodson.info/,http://carroll.com/,3.41,False,0.0
199,1750522969.0,3c9ec4d4-469e-4d87-a1c0-a14f8bde4036,d0ac45a7-1550-4690-b84e-57a9576eea62,ad_7294,food_delivery,banner,tablet,edge,Windows,Belarus,621,475,86,http://www.cobb-tran.com/,http://myers.biz/,1.98,False,0.0
200,1750432375.0,56d53ec2-6e72-4bbe-83c9-ca26230a40b0,e06f34e8-10a5-4fd0-af5d-ff77b613d6e3,ad_8022,travel_deals,popup,desktop,firefox,Linux,Bahamas,906,666,111,https://www.tate.com/,http://huerta.biz/,4.93,False,0.0
